ADM2_CODE;ADM2_NAME;ADM1_CODE;ADM1_NAME;ADM0_CODE;ADM0_NAME
7021;Icapui;670;Ceara;37;Brazil
7022;Ico;670;Ceara;37;Brazil
7023;Iguatu;670;Ceara;37;Brazil
7024;Independencia;670;Ceara;37;Brazil
7025;Ipaporanga;670;Ceara;37;Brazil
7026;Ipaumirim;670;Ceara;37;Brazil
7027;Ipu;670;Ceara;37;Brazil
7028;Ipueiras;670;Ceara;37;Brazil
7029;Iracema;670;Ceara;37;Brazil
7030;Iraucuba;670;Ceara;37;Brazil
7031;Itaicaba;670;Ceara;37;Brazil
7032;Itaitinga;670;Ceara;37;Brazil
7033;Itapage;670;Ceara;37;Brazil
7034;Itapipoca;670;Ceara;37;Brazil
7035;Itapiuna;670;Ceara;37;Brazil
7036;Itarema;670;Ceara;37;Brazil
7037;Itatira;670;Ceara;37;Brazil
7038;Jaguaretama;670;Ceara;37;Brazil
7039;Jaguaribara;670;Ceara;37;Brazil
7040;Jaguaribe;670;Ceara;37;Brazil
7041;Jaguaruana;670;Ceara;37;Brazil
7042;Jardim;670;Ceara;37;Brazil
7043;Jati;670;Ceara;37;Brazil
7044;Jijoca De Jericoacoara;670;Ceara;37;Brazil
7045;Juazeiro Do Norte;670;Ceara;37;Brazil
7046;Jucas;670;Ceara;37;Brazil
7047;Lavras Da Mangabeira;670;Ceara;37;Brazil
7048;Limoeiro Do Norte;670;Ceara;37;Brazil
7049;Madalena;670;Ceara;37;Brazil
7050;Maracanau;670;Ceara;37;Brazil
7051;Maranguape;670;Ceara;37;Brazil
7052;Marco;670;Ceara;37;Brazil
7053;Martinopole;670;Ceara;37;Brazil
7054;Massape;670;Ceara;37;Brazil
7055;Mauriti;670;Ceara;37;Brazil
7056;Meruoca;670;Ceara;37;Brazil
7057;Milagres;670;Ceara;37;Brazil
7058;Milha;670;Ceara;37;Brazil
7059;Miraima;670;Ceara;37;Brazil
7060;Missao Velha;670;Ceara;37;Brazil
7061;Mombaca;670;Ceara;37;Brazil
7062;Monsenhor Tabosa;670;Ceara;37;Brazil
7063;Morada Nova;670;Ceara;37;Brazil
7064;Moraujo;670;Ceara;37;Brazil
7065;Morrinhos;670;Ceara;37;Brazil
7066;Mucambo;670;Ceara;37;Brazil
7067;Mulungu;670;Ceara;37;Brazil
7068;Nova Olinda;670;Ceara;37;Brazil
7069;Nova Russas;670;Ceara;37;Brazil
7070;Novo Oriente;670;Ceara;37;Brazil
7071;Ocara;670;Ceara;37;Brazil
7072;Oros;670;Ceara;37;Brazil
7073;Pacajus;670;Ceara;37;Brazil
7074;Pacatuba;670;Ceara;37;Brazil
7075;Pacoti;670;Ceara;37;Brazil
7076;Pacuja;670;Ceara;37;Brazil
7077;Palhano;670;Ceara;37;Brazil
7078;Palmacia;670;Ceara;37;Brazil
7079;Paracuru;670;Ceara;37;Brazil
7080;Paraipaba;670;Ceara;37;Brazil
7081;Parambu;670;Ceara;37;Brazil
7082;Paramoti;670;Ceara;37;Brazil
7083;Pedra Branca;670;Ceara;37;Brazil
7084;Penaforte;670;Ceara;37;Brazil
7085;Pentecoste;670;Ceara;37;Brazil
7086;Pereiro;670;Ceara;37;Brazil
7087;Pindoretama;670;Ceara;37;Brazil
7088;Piquet Carneiro;670;Ceara;37;Brazil
7089;Pires Ferreira;670;Ceara;37;Brazil
7090;Poranga;670;Ceara;37;Brazil
7091;Porteiras;670;Ceara;37;Brazil
7092;Potengi;670;Ceara;37;Brazil
7093;Potiretama;670;Ceara;37;Brazil
7094;Quiterianopolis;670;Ceara;37;Brazil
7095;Quixada;670;Ceara;37;Brazil
7096;Quixelo;670;Ceara;37;Brazil
7097;Quixeramobim;670;Ceara;37;Brazil
7098;Quixere;670;Ceara;37;Brazil
7099;Redencao;670;Ceara;37;Brazil
7100;Reriutaba;670;Ceara;37;Brazil
7101;Russas;670;Ceara;37;Brazil
7102;Saboeiro;670;Ceara;37;Brazil
7103;Salitre;670;Ceara;37;Brazil
7104;Santa Quiteria;670;Ceara;37;Brazil
7105;Santana Do Acarau;670;Ceara;37;Brazil
7106;Santana Do Cariri;670;Ceara;37;Brazil
7107;Sao Benedito;670;Ceara;37;Brazil
7108;Sao Goncalo Do Amarante;670;Ceara;37;Brazil
7109;Sao Joao Do Jaguaribe;670;Ceara;37;Brazil
7110;Sao Luis Do Curu;670;Ceara;37;Brazil
7111;Senador Pompeu;670;Ceara;37;Brazil
7112;Senador Sa;670;Ceara;37;Brazil
7113;Sobral;670;Ceara;37;Brazil
7114;Solonopole;670;Ceara;37;Brazil
7115;Tabuleiro Do Norte;670;Ceara;37;Brazil
7116;Tamboril;670;Ceara;37;Brazil
7117;Tarrafas;670;Ceara;37;Brazil
7118;Taua;670;Ceara;37;Brazil
7119;Tejucuoca;670;Ceara;37;Brazil
7120;Tiangua;670;Ceara;37;Brazil
7121;Trairi;670;Ceara;37;Brazil
7122;Tururu;670;Ceara;37;Brazil
7123;Ubajara;670;Ceara;37;Brazil
7124;Umari;670;Ceara;37;Brazil
7125;Umirim;670;Ceara;37;Brazil
7126;Uruburetama;670;Ceara;37;Brazil
7127;Uruoca;670;Ceara;37;Brazil
7128;Varjota;670;Ceara;37;Brazil
7129;Varzea Alegre;670;Ceara;37;Brazil
7130;Vicosa Do Ceara;670;Ceara;37;Brazil
7131;Brasilia;671;Distrito Federal;37;Brazil
7132;Afonso Claudio;672;Espirito Santo;37;Brazil
7133;Agua Doce Do Norte;672;Espirito Santo;37;Brazil
7134;Aguia Branca;672;Espirito Santo;37;Brazil
7135;Alegre;672;Espirito Santo;37;Brazil
7136;Alfredo Chaves;672;Espirito Santo;37;Brazil
7137;Alto Rio Novo;672;Espirito Santo;37;Brazil
7138;Anchieta;672;Espirito Santo;37;Brazil
7139;Apiaca;672;Espirito Santo;37;Brazil
7140;Aracruz;672;Espirito Santo;37;Brazil
7141;Atilio Vivacqua;672;Espirito Santo;37;Brazil
7142;Baixo Guandu;672;Espirito Santo;37;Brazil
7143;Barra De Sao Francisco;672;Espirito Santo;37;Brazil
7144;Boa Esperanca;672;Espirito Santo;37;Brazil
7145;Bom Jesus Do Norte;672;Espirito Santo;37;Brazil
7146;Brejetuba;672;Espirito Santo;37;Brazil
7147;Cachoeiro De Itapemirim;672;Espirito Santo;37;Brazil
7148;Cariacica;672;Espirito Santo;37;Brazil
7149;Castelo;672;Espirito Santo;37;Brazil
7150;Colatina;672;Espirito Santo;37;Brazil
7151;Conceicao Da Barra;672;Espirito Santo;37;Brazil
7152;Conceicao Do Castelo;672;Espirito Santo;37;Brazil
7153;Divino De Sao Lourenco;672;Espirito Santo;37;Brazil
7154;Domingos Martins;672;Espirito Santo;37;Brazil
7155;Dores Do Rio Preto;672;Espirito Santo;37;Brazil
7156;Ecoporanga;672;Espirito Santo;37;Brazil
7157;Fundao;672;Espirito Santo;37;Brazil
7158;Guacui;672;Espirito Santo;37;Brazil
7159;Guarapari;672;Espirito Santo;37;Brazil
7160;Ibatiba;672;Espirito Santo;37;Brazil
7161;Ibiracu;672;Espirito Santo;37;Brazil
7162;Ibitirama;672;Espirito Santo;37;Brazil
7163;Iconha;672;Espirito Santo;37;Brazil
7164;Irupi;672;Espirito Santo;37;Brazil
7165;Itaguacu;672;Espirito Santo;37;Brazil
7166;Itapemirim;672;Espirito Santo;37;Brazil
7167;Itarana;672;Espirito Santo;37;Brazil
7168;Iuna;672;Espirito Santo;37;Brazil
7169;Jaguare;672;Espirito Santo;37;Brazil
7170;Jeronimo Monteiro;672;Espirito Santo;37;Brazil
7171;Joao Neiva;672;Espirito Santo;37;Brazil
7172;Laranja Da Terra;672;Espirito Santo;37;Brazil
7173;Linhares;672;Espirito Santo;37;Brazil
7174;Mantenopolis;672;Espirito Santo;37;Brazil
7175;Marataizes;672;Espirito Santo;37;Brazil
7176;Marechal Floriano;672;Espirito Santo;37;Brazil
7177;Marilandia;672;Espirito Santo;37;Brazil
7178;Mimoso Do Sul;672;Espirito Santo;37;Brazil
7179;Montanha;672;Espirito Santo;37;Brazil
7180;Mucurici;672;Espirito Santo;37;Brazil
7181;Muniz Freire;672;Espirito Santo;37;Brazil
7182;Muqui;672;Espirito Santo;37;Brazil
7183;Nova Venecia;672;Espirito Santo;37;Brazil
7184;Pancas;672;Espirito Santo;37;Brazil
7185;Pedro Canario;672;Espirito Santo;37;Brazil
7186;Pinheiros;672;Espirito Santo;37;Brazil
7187;Piuma;672;Espirito Santo;37;Brazil
7188;Ponto Belo;672;Espirito Santo;37;Brazil
7189;Presidente Kennedy;672;Espirito Santo;37;Brazil
7190;Rio Bananal;672;Espirito Santo;37;Brazil
7191;Rio Novo Do Sul;672;Espirito Santo;37;Brazil
7192;Santa Leopoldina;672;Espirito Santo;37;Brazil
7193;Santa Maria De Jetiba;672;Espirito Santo;37;Brazil
7194;Santa Teresa;672;Espirito Santo;37;Brazil
7195;Sao Domingos Do Norte;672;Espirito Santo;37;Brazil
7196;Sao Gabriel Da Palha;672;Espirito Santo;37;Brazil
7197;Sao Jose Do Calcado;672;Espirito Santo;37;Brazil
7198;Sao Mateus;672;Espirito Santo;37;Brazil
7199;Sao Roque Do Canaa;672;Espirito Santo;37;Brazil
7200;Serra;672;Espirito Santo;37;Brazil
7201;Sooretama;672;Espirito Santo;37;Brazil
7202;Vargem Alta;672;Espirito Santo;37;Brazil
7203;Venda Nova Do Imigrante;672;Espirito Santo;37;Brazil
7204;Viana;672;Espirito Santo;37;Brazil
7205;Vila Pavao;672;Espirito Santo;37;Brazil
7206;Vila Valerio;672;Espirito Santo;37;Brazil
7207;Vila Velha;672;Espirito Santo;37;Brazil
7208;Vitoria;672;Espirito Santo;37;Brazil
7209;Abadia De Goias;673;Goias;37;Brazil
7210;Abadiania;673;Goias;37;Brazil
7211;Acreuna;673;Goias;37;Brazil
7212;Adelandia;673;Goias;37;Brazil
7213;Agua Fria De Goias;673;Goias;37;Brazil
7214;Agua Limpa;673;Goias;37;Brazil
7215;Aguas Lindas De Goias;673;Goias;37;Brazil
7216;Alexania;673;Goias;37;Brazil
7217;Aloandia;673;Goias;37;Brazil
7218;Alto Horizonte;673;Goias;37;Brazil
7219;Alto Paraiso De Goias;673;Goias;37;Brazil
7220;Alvorada Do Norte;673;Goias;37;Brazil
7221;Amaralina;673;Goias;37;Brazil
7222;Americano Do Brasil;673;Goias;37;Brazil
7223;Amorinopolis;673;Goias;37;Brazil
7224;Anapolis;673;Goias;37;Brazil
7225;Anhanguera;673;Goias;37;Brazil
7226;Anicuns;673;Goias;37;Brazil
7227;Aparecida De Goiania;673;Goias;37;Brazil
7228;Aparecida Do Rio Doce;673;Goias;37;Brazil
7229;Apore;673;Goias;37;Brazil
7230;Aracu;673;Goias;37;Brazil
7231;Aragarcas;673;Goias;37;Brazil
7232;Aragoiania;673;Goias;37;Brazil
7233;Araguapaz;673;Goias;37;Brazil
7234;Arenopolis;673;Goias;37;Brazil
7235;Aruana;673;Goias;37;Brazil
7236;Aurilandia;673;Goias;37;Brazil
7237;Avelinopolis;673;Goias;37;Brazil
7238;Baliza;673;Goias;37;Brazil
7239;Barro Alto;673;Goias;37;Brazil
7240;Bela Vista De Goias;673;Goias;37;Brazil
7241;Bom Jardim De Goias;673;Goias;37;Brazil
7242;Bom Jesus De Goias;673;Goias;37;Brazil
7243;Bonfinopolis;673;Goias;37;Brazil
7244;Bonopolis;673;Goias;37;Brazil
7245;Brazabrantes;673;Goias;37;Brazil
7246;Britania;673;Goias;37;Brazil
7247;Buriti Alegre;673;Goias;37;Brazil
7248;Buriti De Goias;673;Goias;37;Brazil
7249;Buritinopolis;673;Goias;37;Brazil
7250;Cabeceiras;673;Goias;37;Brazil
7251;Cachoeira Alta;673;Goias;37;Brazil
7252;Cachoeira De Goias;673;Goias;37;Brazil
7253;Cachoeira Dourada;673;Goias;37;Brazil
7254;Cacu;673;Goias;37;Brazil
7255;Caiaponia;673;Goias;37;Brazil
7256;Caldas Novas;673;Goias;37;Brazil
7257;Caldazinha;673;Goias;37;Brazil
7258;Campestre De Goias;673;Goias;37;Brazil
7259;Campinacu;673;Goias;37;Brazil
7260;Campinorte;673;Goias;37;Brazil
7261;Campo Alegre De Goias;673;Goias;37;Brazil
7262;Campos Belos;673;Goias;37;Brazil
7263;Campos Verdes;673;Goias;37;Brazil
7264;Carmo Do Rio Verde;673;Goias;37;Brazil
7265;Castelandia;673;Goias;37;Brazil
7266;Catalao;673;Goias;37;Brazil
7267;Caturai;673;Goias;37;Brazil
7268;Cavalcante;673;Goias;37;Brazil
7269;Ceres;673;Goias;37;Brazil
7270;Cezarina;673;Goias;37;Brazil
7271;Chapadao Do Ceu;673;Goias;37;Brazil
7272;Cidade Ocidental;673;Goias;37;Brazil
7273;Cocalzinho De Goias;673;Goias;37;Brazil
7274;Colinas Do Sul;673;Goias;37;Brazil
7275;Corrego Do Ouro;673;Goias;37;Brazil
7276;Corumba De Goias;673;Goias;37;Brazil
7277;Corumbaiba;673;Goias;37;Brazil
7278;Cristalina;673;Goias;37;Brazil
7279;Cristianopolis;673;Goias;37;Brazil
7280;Crixas;673;Goias;37;Brazil
7281;Crominia;673;Goias;37;Brazil
7282;Cumari;673;Goias;37;Brazil
7283;Damianopolis;673;Goias;37;Brazil
7284;Damolandia;673;Goias;37;Brazil
7285;Davinopolis;673;Goias;37;Brazil
7286;Diorama;673;Goias;37;Brazil
7287;Divinopolis De Goias;673;Goias;37;Brazil
7288;Doverlandia;673;Goias;37;Brazil
7289;Edealina;673;Goias;37;Brazil
7290;Edeia;673;Goias;37;Brazil
7291;Estrela Do Norte;673;Goias;37;Brazil
7292;Faina;673;Goias;37;Brazil
7293;Fazenda Nova;673;Goias;37;Brazil
7294;Firminopolis;673;Goias;37;Brazil
7295;Flores De Goias;673;Goias;37;Brazil
7296;Formosa;673;Goias;37;Brazil
7297;Formoso;673;Goias;37;Brazil
7298;Goianapolis;673;Goias;37;Brazil
7299;Goiandira;673;Goias;37;Brazil
7300;Goianesia;673;Goias;37;Brazil
7301;Goiania;673;Goias;37;Brazil
7302;Goianira;673;Goias;37;Brazil
7303;Goias;673;Goias;37;Brazil
7304;Goiatuba;673;Goias;37;Brazil
7305;Gouvelandia;673;Goias;37;Brazil
7306;Guapo;673;Goias;37;Brazil
7307;Guaraita;673;Goias;37;Brazil
7308;Guarani De Goias;673;Goias;37;Brazil
7309;Guarinos;673;Goias;37;Brazil
7310;Heitorai;673;Goias;37;Brazil
7311;Hidrolandia;673;Goias;37;Brazil
7312;Hidrolina;673;Goias;37;Brazil
7313;Iaciara;673;Goias;37;Brazil
7314;Inaciolandia;673;Goias;37;Brazil
7315;Indiara;673;Goias;37;Brazil
7316;Inhumas;673;Goias;37;Brazil
7317;Ipameri;673;Goias;37;Brazil
7318;Ipora;673;Goias;37;Brazil
7319;Israelandia;673;Goias;37;Brazil
7320;Itaberai;673;Goias;37;Brazil
7321;Itaguari;673;Goias;37;Brazil
7322;Itaguaru;673;Goias;37;Brazil
7323;Itaja;673;Goias;37;Brazil
7324;Itapaci;673;Goias;37;Brazil
7325;Itapirapua;673;Goias;37;Brazil
7326;Itapuranga;673;Goias;37;Brazil
7327;Itaruma;673;Goias;37;Brazil
7328;Itaucu;673;Goias;37;Brazil
7329;Itumbiara;673;Goias;37;Brazil
7330;Ivolandia;673;Goias;37;Brazil
7331;Jandaia;673;Goias;37;Brazil
7332;Jaragua;673;Goias;37;Brazil
7333;Jatai;673;Goias;37;Brazil
7334;Jaupaci;673;Goias;37;Brazil
7335;Jesupolis;673;Goias;37;Brazil
7336;Joviania;673;Goias;37;Brazil
7337;Jussara;673;Goias;37;Brazil
7338;Leopoldo De Bulhoes;673;Goias;37;Brazil
7339;Luziania;673;Goias;37;Brazil
7340;Mairipotaba;673;Goias;37;Brazil
7341;Mambai;673;Goias;37;Brazil
7342;Mara Rosa;673;Goias;37;Brazil
7343;Marzagao;673;Goias;37;Brazil
7344;Matrincha;673;Goias;37;Brazil
7345;Maurilandia;673;Goias;37;Brazil
7346;Mimoso De Goias;673;Goias;37;Brazil
7347;Minacu;673;Goias;37;Brazil
7348;Mineiros;673;Goias;37;Brazil
7349;Moipora;673;Goias;37;Brazil
7350;Monte Alegre De Goias;673;Goias;37;Brazil
7351;Montes Claros De Goias;673;Goias;37;Brazil
7352;Montividiu;673;Goias;37;Brazil
7353;Montividiu Do Norte;673;Goias;37;Brazil
7354;Morrinhos;673;Goias;37;Brazil
7355;Morro Agudo De Goias;673;Goias;37;Brazil
7356;Mossamedes;673;Goias;37;Brazil
7357;Mozarlandia;673;Goias;37;Brazil
7358;Mundo Novo;673;Goias;37;Brazil
7359;Mutunopolis;673;Goias;37;Brazil
7360;Nazario;673;Goias;37;Brazil
7361;Neropolis;673;Goias;37;Brazil
7362;Niquelandia;673;Goias;37;Brazil
7363;Nova America;673;Goias;37;Brazil
7364;Nova Aurora;673;Goias;37;Brazil
7365;Nova Crixas;673;Goias;37;Brazil
7366;Nova Gloria;673;Goias;37;Brazil
7367;Nova Iguacu De Goias;673;Goias;37;Brazil
7368;Nova Roma;673;Goias;37;Brazil
7369;Nova Veneza;673;Goias;37;Brazil
7370;Novo Brasil;673;Goias;37;Brazil
7371;Novo Gama;673;Goias;37;Brazil
7372;Novo Planalto;673;Goias;37;Brazil
7373;Orizona;673;Goias;37;Brazil
7374;Ouro Verde De Goias;673;Goias;37;Brazil
7375;Ouvidor;673;Goias;37;Brazil
7376;Padre Bernardo;673;Goias;37;Brazil
7377;Palestina De Goias;673;Goias;37;Brazil
7378;Palmeiras De Goias;673;Goias;37;Brazil
7379;Palmelo;673;Goias;37;Brazil
7380;Palminopolis;673;Goias;37;Brazil
7381;Panama;673;Goias;37;Brazil
7382;Paranaiguara;673;Goias;37;Brazil
7383;Parauna;673;Goias;37;Brazil
7384;Perolandia;673;Goias;37;Brazil
7385;Petrolina De Goias;673;Goias;37;Brazil
7386;Pilar De Goias;673;Goias;37;Brazil
7387;Piracanjuba;673;Goias;37;Brazil
7388;Piranhas;673;Goias;37;Brazil
7389;Pirenopolis;673;Goias;37;Brazil
7390;Pires Do Rio;673;Goias;37;Brazil
7391;Planaltina;673;Goias;37;Brazil
7392;Pontalina;673;Goias;37;Brazil
7393;Porangatu;673;Goias;37;Brazil
7394;Porteirao;673;Goias;37;Brazil
7395;Portelandia;673;Goias;37;Brazil
7396;Posse;673;Goias;37;Brazil
7397;Professor Jamil;673;Goias;37;Brazil
7398;Quirinopolis;673;Goias;37;Brazil
7399;Rialma;673;Goias;37;Brazil
7400;Rianapolis;673;Goias;37;Brazil
7401;Rio Quente;673;Goias;37;Brazil
7402;Rio Verde;673;Goias;37;Brazil
7403;Rubiataba;673;Goias;37;Brazil
7404;Sanclerlandia;673;Goias;37;Brazil
7405;Santa Barbara De Goias;673;Goias;37;Brazil
7406;Santa Cruz De Goias;673;Goias;37;Brazil
7407;Santa Fe De Goias;673;Goias;37;Brazil
7408;Santa Helena De Goias;673;Goias;37;Brazil
7409;Santa Isabel;673;Goias;37;Brazil
7410;Santa Rita Do Araguaia;673;Goias;37;Brazil
7411;Santa Rita Do Novo Destino;673;Goias;37;Brazil
7412;Santa Rosa De Goias;673;Goias;37;Brazil
7413;Santa Tereza De Goias;673;Goias;37;Brazil
7414;Santa Terezinha De Goias;673;Goias;37;Brazil
7415;Santo Antonio Da Barra;673;Goias;37;Brazil
7416;Santo Antonio De Goias;673;Goias;37;Brazil
7417;Santo Antonio Do Descoberto;673;Goias;37;Brazil
7418;Sao Domingos;673;Goias;37;Brazil
7419;Sao Francisco De Goias;673;Goias;37;Brazil
7420;Sao Joao D'alianca;673;Goias;37;Brazil
7421;Sao Joao Da Parauna;673;Goias;37;Brazil
7422;Sao Luis De Montes Belos;673;Goias;37;Brazil
7423;Sao Luiz Do Norte;673;Goias;37;Brazil
7424;Sao Miguel Do Araguaia;673;Goias;37;Brazil
7425;Sao Miguel Do Passa Quatro;673;Goias;37;Brazil
7426;Sao Patricio;673;Goias;37;Brazil
7427;Sao Simao;673;Goias;37;Brazil
7428;Senador Canedo;673;Goias;37;Brazil
7429;Serranopolis;673;Goias;37;Brazil
7430;Silvania;673;Goias;37;Brazil
7431;Simolandia;673;Goias;37;Brazil
7432;Sitio D'abadia;673;Goias;37;Brazil
7433;Taquaral De Goias;673;Goias;37;Brazil
7434;Teresina De Goias;673;Goias;37;Brazil
7435;Terezopolis De Goias;673;Goias;37;Brazil
7436;Tres Ranchos;673;Goias;37;Brazil
7437;Trindade;673;Goias;37;Brazil
7438;Trombas;673;Goias;37;Brazil
7439;Turvania;673;Goias;37;Brazil
7440;Turvelandia;673;Goias;37;Brazil
7441;Uirapuru;673;Goias;37;Brazil
7442;Uruacu;673;Goias;37;Brazil
7443;Uruana;673;Goias;37;Brazil
7444;Urutai;673;Goias;37;Brazil
7445;Valparaiso De Goias;673;Goias;37;Brazil
7446;Varjao;673;Goias;37;Brazil
7447;Vianopolis;673;Goias;37;Brazil
7448;Vicentinopolis;673;Goias;37;Brazil
7449;Vila Boa;673;Goias;37;Brazil
7450;Vila Propicio;673;Goias;37;Brazil
7451;Acailandia;674;Maranhao;37;Brazil
7452;Afonso Cunha;674;Maranhao;37;Brazil
7453;Agua Doce Do Maranhao;674;Maranhao;37;Brazil
7454;Alcantara;674;Maranhao;37;Brazil
7455;Aldeias Altas;674;Maranhao;37;Brazil
7456;Altamira Do Maranhao;674;Maranhao;37;Brazil
7457;Alto Alegre Do Maranhao;674;Maranhao;37;Brazil
7458;Alto Alegre Do Pindare;674;Maranhao;37;Brazil
7459;Alto Parnaiba;674;Maranhao;37;Brazil
7460;Amapa Do Maranhao;674;Maranhao;37;Brazil
7461;Amarante Do Maranhao;674;Maranhao;37;Brazil
7462;Anajatuba;674;Maranhao;37;Brazil
7463;Anapurus;674;Maranhao;37;Brazil
7464;Apicum-acu;674;Maranhao;37;Brazil
7465;Araguana;674;Maranhao;37;Brazil
7466;Araioses;674;Maranhao;37;Brazil
7467;Arame;674;Maranhao;37;Brazil
7468;Arari;674;Maranhao;37;Brazil
7469;Axixa;674;Maranhao;37;Brazil
7470;Bacabal;674;Maranhao;37;Brazil
7471;Bacabeira;674;Maranhao;37;Brazil
7472;Bacuri;674;Maranhao;37;Brazil
7473;Bacurituba;674;Maranhao;37;Brazil
7474;Balsas;674;Maranhao;37;Brazil
7475;Barao De Grajau;674;Maranhao;37;Brazil
7476;Barra Do Corda;674;Maranhao;37;Brazil
7477;Barreirinhas;674;Maranhao;37;Brazil
7478;Bela Vista Do Maranhao;674;Maranhao;37;Brazil
7479;Belagua;674;Maranhao;37;Brazil
7480;Benedito Leite;674;Maranhao;37;Brazil
7481;Bequimao;674;Maranhao;37;Brazil
7482;Bernardo Do Mearim;674;Maranhao;37;Brazil
7483;Boa Vista Do Gurupi;674;Maranhao;37;Brazil
7484;Bom Jardim;674;Maranhao;37;Brazil
7485;Bom Jesus Das Selvas;674;Maranhao;37;Brazil
7486;Bom Lugar;674;Maranhao;37;Brazil
7487;Brejo;674;Maranhao;37;Brazil
7488;Brejo De Areia;674;Maranhao;37;Brazil
7489;Buriti;674;Maranhao;37;Brazil
7490;Buriti Bravo;674;Maranhao;37;Brazil
7491;Buriticupu;674;Maranhao;37;Brazil
7492;Buritirana;674;Maranhao;37;Brazil
7493;Cachoeira Grande;674;Maranhao;37;Brazil
7494;Cajapio;674;Maranhao;37;Brazil
7495;Cajari;674;Maranhao;37;Brazil
7496;Campestre Do Maranhao;674;Maranhao;37;Brazil
7497;Candido Mendes;674;Maranhao;37;Brazil
7498;Cantanhede;674;Maranhao;37;Brazil
7499;Capinzal Do Norte;674;Maranhao;37;Brazil
7500;Carolina;674;Maranhao;37;Brazil
7501;Carutapera;674;Maranhao;37;Brazil
7502;Caxias;674;Maranhao;37;Brazil
7503;Cedral;674;Maranhao;37;Brazil
7504;Central Do Maranhao;674;Maranhao;37;Brazil
7505;Centro Do Guilherme;674;Maranhao;37;Brazil
7506;Centro Novo Do Maranhao;674;Maranhao;37;Brazil
7507;Chapadinha;674;Maranhao;37;Brazil
7508;Cidelandia;674;Maranhao;37;Brazil
7509;Codo;674;Maranhao;37;Brazil
7510;Coelho Neto;674;Maranhao;37;Brazil
7511;Colinas;674;Maranhao;37;Brazil
7512;Conceicao Do Lago-acu;674;Maranhao;37;Brazil
7513;Coroata;674;Maranhao;37;Brazil
7514;Cururupu;674;Maranhao;37;Brazil
7515;Davinopolis;674;Maranhao;37;Brazil
7516;Dom Pedro;674;Maranhao;37;Brazil
7517;Duque Bacelar;674;Maranhao;37;Brazil
7518;Esperantinopolis;674;Maranhao;37;Brazil
7519;Estreito;674;Maranhao;37;Brazil
7520;Feira Nova Do Maranhao;674;Maranhao;37;Brazil
7521;Fernando Falcao;674;Maranhao;37;Brazil
7522;Formosa Da Serra Negra;674;Maranhao;37;Brazil
7523;Fortaleza Dos Nogueiras;674;Maranhao;37;Brazil
7524;Fortuna;674;Maranhao;37;Brazil
7525;Godofredo Viana;674;Maranhao;37;Brazil
7526;Goncalves Dias;674;Maranhao;37;Brazil
7527;Governador Archer;674;Maranhao;37;Brazil
7528;Governador Edison Lobao;674;Maranhao;37;Brazil
7529;Governador Eugenio Barros;674;Maranhao;37;Brazil
7530;Governador Luiz Rocha;674;Maranhao;37;Brazil
7531;Governador Newton Bello;674;Maranhao;37;Brazil
7532;Governador Nunes Freire;674;Maranhao;37;Brazil
7533;Graca Aranha;674;Maranhao;37;Brazil
7534;Grajau;674;Maranhao;37;Brazil
7535;Guimaraes;674;Maranhao;37;Brazil
7536;Humberto De Campos;674;Maranhao;37;Brazil
7537;Icatu;674;Maranhao;37;Brazil
7538;Igarape Do Meio;674;Maranhao;37;Brazil
7539;Igarape Grande;674;Maranhao;37;Brazil
7540;Imperatriz;674;Maranhao;37;Brazil
7541;Itaipava Do Grajau;674;Maranhao;37;Brazil
7542;Itapecuru Mirim;674;Maranhao;37;Brazil
7543;Itinga Do Maranhao;674;Maranhao;37;Brazil
7544;Jatoba;674;Maranhao;37;Brazil
7545;Jenipapo Dos Vieiras;674;Maranhao;37;Brazil
7546;Joao Lisboa;674;Maranhao;37;Brazil
7547;Joselandia;674;Maranhao;37;Brazil
7548;Junco Do Maranhao;674;Maranhao;37;Brazil
7549;Lago Da Pedra;674;Maranhao;37;Brazil
7550;Lago Do Junco;674;Maranhao;37;Brazil
7551;Lago Dos Rodrigues;674;Maranhao;37;Brazil
7552;Lago Verde;674;Maranhao;37;Brazil
7553;Lagoa Do Mato;674;Maranhao;37;Brazil
7554;Lagoa Grande Do Maranhao;674;Maranhao;37;Brazil
7555;Lajeado Novo;674;Maranhao;37;Brazil
7556;Lima Campos;674;Maranhao;37;Brazil
7557;Loreto;674;Maranhao;37;Brazil
7558;Luis Domingues;674;Maranhao;37;Brazil
7559;Magalhaes De Almeida;674;Maranhao;37;Brazil
7560;Maracacume;674;Maranhao;37;Brazil
7561;Maraja Do Sena;674;Maranhao;37;Brazil
7562;Maranhaozinho;674;Maranhao;37;Brazil
7563;Mata Roma;674;Maranhao;37;Brazil
7564;Matinha;674;Maranhao;37;Brazil
7565;Matoes;674;Maranhao;37;Brazil
7566;Matoes Do Norte;674;Maranhao;37;Brazil
7567;Milagres Do Maranhao;674;Maranhao;37;Brazil
7568;Mirador;674;Maranhao;37;Brazil
7569;Miranda Do Norte;674;Maranhao;37;Brazil
7570;Mirinzal;674;Maranhao;37;Brazil
7571;Moncao;674;Maranhao;37;Brazil
7572;Montes Altos;674;Maranhao;37;Brazil
7573;Morros;674;Maranhao;37;Brazil
7574;Nina Rodrigues;674;Maranhao;37;Brazil
7575;Nova Colinas;674;Maranhao;37;Brazil
7576;Nova Iorque;674;Maranhao;37;Brazil
